Hallmark,Subprocess,Gene Symbol,Spearman,p-value,Experiment,Species
Autophagy,Lysosome,Tcirg1,-0.61803974530942,1.0056539247867444e-05,Reprogramming-4,Mouse
Autophagy,Lysosome,Atp6v0c,-0.1552504996450631,0.3201786180837505,Reprogramming-4,Mouse
Autophagy,Lysosome,Atp6v0a2,-0.4502111382705208,0.0024513398947294,Reprogramming-4,Mouse
Autophagy,Lysosome,Atp6v0d1,-0.4234174129866095,0.004667242717688,Reprogramming-4,Mouse
Autophagy,Lysosome,Tecpr1,-0.4175926020658719,0.0053329309909788,Reprogramming-4,Mouse
Autophagy,Lysosome,Dram1,-0.5248733349835745,0.0003021617486082,Reprogramming-4,Mouse
Autophagy,Lysosome,Tmem59,-0.6122748994877785,1.2813913307936527e-05,Reprogramming-4,Mouse
Autophagy,Lysosome,Tmem74,-0.7878232353047041,3.6345730409614444e-10,Reprogramming-4,Mouse
Autophagy,Lysosome,Rab5c,0.0631637924318779,0.6873971245135846,Reprogramming-4,Mouse
Autophagy,Lysosome,Atp13a2,-0.408336373326808,0.0065606930926931,Reprogramming-4,Mouse
Autophagy,Lysosome,Vps16,0.2614499470262998,0.0903563494951147,Reprogramming-4,Mouse
Autophagy,Lysosome,Vps39,-0.285631895175207,0.0633521338123428,Reprogramming-4,Mouse
Autophagy,Lysosome,Vps18,0.0599413911351501,0.7025924768692045,Reprogramming-4,Mouse
Autophagy,Lysosome,Arl8b,-0.4981336297783164,0.0006757031376719,Reprogramming-4,Mouse
Autophagy,Lysosome,Ctsk,-0.5849247034862948,3.800919932870405e-05,Reprogramming-4,Mouse
Autophagy,Lysosome,Ctss,-0.5698838153883194,6.636000963171366e-05,Reprogramming-4,Mouse
Autophagy,Lysosome,Ppt1,-0.572412136216838,6.0540875840271666e-05,Reprogramming-4,Mouse
Autophagy,Lysosome,Asah1,-0.5972704133287882,2.355530624791245e-05,Reprogramming-4,Mouse
Autophagy,Lysosome,Galns,-0.4313349931321152,0.003879067442833,Reprogramming-4,Mouse
Autophagy,Lysosome,Gm2a,0.3411352787190357,0.0251765422296485,Reprogramming-4,Mouse
Autophagy,Lysosome,Gns,-0.5218652150297807,0.0003319019665581,Reprogramming-4,Mouse
Autophagy,Lysosome,Gusb,-0.5727949181723127,5.970157687457021e-05,Reprogramming-4,Mouse
Autophagy,Lysosome,Hexa,-0.4276440006563136,0.0042306959614903,Reprogramming-4,Mouse
Autophagy,Lysosome,Hexb,0.1560160346531748,0.3177687317792919,Reprogramming-4,Mouse
Autophagy,Lysosome,Ids,-0.5357213986766034,0.0002137991372187,Reprogramming-4,Mouse
Autophagy,Lysosome,Lgmn,-0.3234385409272148,0.0343731556406269,Reprogramming-4,Mouse
Autophagy,Lysosome,Plbd2,-0.3024628817049528,0.0486800296124833,Reprogramming-4,Mouse
Autophagy,Lysosome,Sgsh,-0.5705532415456881,6.477165852364854e-05,Reprogramming-4,Mouse
Autophagy,Lysosome,Smpd1,-0.5650074989909496,7.904332631000988e-05,Reprogramming-4,Mouse
Autophagy,Lysosome,Abca2,-0.2158124664966251,0.1645539344188368,Reprogramming-4,Mouse
Autophagy,Lysosome,Abca5,-0.5182867677127182,0.0003706967119302,Reprogramming-4,Mouse
Autophagy,Lysosome,Abcb9,-0.4956397390510931,0.0007259713878985,Reprogramming-4,Mouse
Autophagy,Lysosome,Ap1g1,-0.0386595179096434,0.8055821969325789,Reprogramming-4,Mouse
Autophagy,Lysosome,Ap3b1,0.5720077580611004,6.143919061626833e-05,Reprogramming-4,Mouse
Autophagy,Lysosome,Arl8a,-0.5230530126160119,0.0003198574299615,Reprogramming-4,Mouse
Autophagy,Lysosome,Clcn5,-0.514975399956775,0.0004101803587194,Reprogramming-4,Mouse
Autophagy,Lysosome,Clcn6,0.0042871579013164,0.978232842867702,Reprogramming-4,Mouse
Autophagy,Lysosome,Clcn7,-0.3714516095926304,0.0141886956930167,Reprogramming-4,Mouse
Autophagy,Lysosome,Cln5,-0.5272438654708256,0.0002804411883936,Reprogramming-4,Mouse
Autophagy,Lysosome,Ctns,-0.187062580261424,0.2296956797010838,Reprogramming-4,Mouse
Autophagy,Lysosome,Dab2,-0.6087764219869327,1.4809446022585102e-05,Reprogramming-4,Mouse
Autophagy,Lysosome,Dnajc5,-0.3522992107330278,0.0205070457808301,Reprogramming-4,Mouse
Autophagy,Lysosome,Gaa,-0.5024395947560664,0.0005961953857723,Reprogramming-4,Mouse
Autophagy,Lysosome,Gpr137b,-0.4916265822093665,0.0008139068036431,Reprogramming-4,Mouse
Autophagy,Lysosome,Hgsnat,-0.5343636098426547,0.0002234030437378,Reprogramming-4,Mouse
Autophagy,Lysosome,Lamp2,-0.5332716866506458,0.0002314072593615,Reprogramming-4,Mouse
Autophagy,Lysosome,Litaf,-0.5299998955502434,0.00025696527775,Reprogramming-4,Mouse
Autophagy,Lysosome,Lmbrd1,-0.5645055149816053,8.046686672110808e-05,Reprogramming-4,Mouse
Autophagy,Lysosome,Mcoln1,-0.2210099568418625,0.1543785004953312,Reprogramming-4,Mouse
Autophagy,Lysosome,Mfsd8,-0.5762834734966606,5.252686015080929e-05,Reprogramming-4,Mouse
Autophagy,Lysosome,Myo7a,0.5225834091331356,0.0003245714420079,Reprogramming-4,Mouse
Autophagy,Lysosome,Ncstn,-0.5625916774613259,8.611067884378346e-05,Reprogramming-4,Mouse
Autophagy,Lysosome,Pi4k2a,0.3253646621534788,0.0332545176661296,Reprogramming-4,Mouse
Autophagy,Lysosome,Pld1,-0.6053770991016469,1.701774066884611e-05,Reprogramming-4,Mouse
Autophagy,Lysosome,Psen1,-0.5985944219713062,2.2350732921827464e-05,Reprogramming-4,Mouse
Autophagy,Lysosome,Rab14,-0.5589936629232006,9.770508252163674e-05,Reprogramming-4,Mouse
Autophagy,Lysosome,Rilp,-0.2194793006990889,0.1573260848847862,Reprogramming-4,Mouse
Autophagy,Lysosome,Rnf13,-0.6073754754358632,1.5685571675320414e-05,Reprogramming-4,Mouse
Autophagy,Lysosome,Scarb2,-0.504487570345644,0.0005614086951986,Reprogramming-4,Mouse
Autophagy,Lysosome,Sidt2,-0.6212551137354073,8.766777438369133e-06,Reprogramming-4,Mouse
Autophagy,Lysosome,Slc11a2,0.6560882716836033,1.7857029197877288e-06,Reprogramming-4,Mouse
Autophagy,Lysosome,Slc15a3,-0.6049945057501898,1.7284320475400163e-05,Reprogramming-4,Mouse
Autophagy,Lysosome,Slc17a5,-0.442988730922237,0.002930855780852,Reprogramming-4,Mouse
Autophagy,Lysosome,Slc29a3,-0.3686573013176653,0.0149918257325299,Reprogramming-4,Mouse
Autophagy,Lysosome,Slc36a1,-0.3728437019086619,0.0138024192845389,Reprogramming-4,Mouse
Autophagy,Lysosome,Sphk2,0.1866374349776449,0.2307752930845606,Reprogramming-4,Mouse
Autophagy,Lysosome,Stard3,-0.3061071255154877,0.0458971425218941,Reprogramming-4,Mouse
Autophagy,Lysosome,Stx7,-0.5844094251925107,3.8759528820067495e-05,Reprogramming-4,Mouse
Autophagy,Lysosome,Tmem192,0.1410764580171022,0.3668631407539767,Reprogramming-4,Mouse
Autophagy,Lysosome,Tmem9,-0.4950901812109524,0.0007374881499567,Reprogramming-4,Mouse
Autophagy,Lysosome,Tpcn1,0.236194302608901,0.1272948131463675,Reprogramming-4,Mouse
Autophagy,Lysosome,Tpcn2,-0.5322822458810025,0.0002388829221636,Reprogramming-4,Mouse
Autophagy,Lysosome,Tspan1,0.8174901698773901,2.2442991012577113e-11,Reprogramming-4,Mouse
Autophagy,Lysosome,Vps35,-0.4600865398751623,0.0019079593320248,Reprogramming-4,Mouse
Autophagy,Lysosome,Znrf2,0.701689388435231,1.587202327554391e-07,Reprogramming-4,Mouse
Autophagy,Lysosome,Trim23,-0.324560820046982,0.033717664910815,Reprogramming-4,Mouse
Autophagy,Lysosome,Acp2,-0.5457499072828673,0.0001536438277891,Reprogramming-4,Mouse
Autophagy,Lysosome,Acp5,0.467217664488661,0.0015847334561012,Reprogramming-4,Mouse
Autophagy,Lysosome,Ada,0.6800256959892373,5.286196995521428e-07,Reprogramming-4,Mouse
Autophagy,Lysosome,Aga,-0.647872277364975,2.6464882091346205e-06,Reprogramming-4,Mouse
Autophagy,Lysosome,Arsb,-0.4598568793727289,0.0019192731559014,Reprogramming-4,Mouse
Autophagy,Lysosome,Arsg,-0.3374221354215439,0.0269135767897987,Reprogramming-4,Mouse
Autophagy,Lysosome,Bcl10,-0.6141585578462598,1.1844744334914856e-05,Reprogramming-4,Mouse
Autophagy,Lysosome,Chid1,-0.5693283855327093,6.770471161805256e-05,Reprogramming-4,Mouse
Autophagy,Lysosome,Chit1,0.7685824591020315,1.7656473438744736e-09,Reprogramming-4,Mouse
Autophagy,Lysosome,Ctbs,-0.3877514343997637,0.0101958117652194,Reprogramming-4,Mouse
Autophagy,Lysosome,Ctsa,-0.4457710352234726,0.0027371680703358,Reprogramming-4,Mouse
Autophagy,Lysosome,Ctsc,-0.4615410563905747,0.0018376641416756,Reprogramming-4,Mouse
Autophagy,Lysosome,Ctsf,-0.2400989734137807,0.1209439874242167,Reprogramming-4,Mouse
Autophagy,Lysosome,Ctsh,-0.6929982519385258,2.604178433821988e-07,Reprogramming-4,Mouse
Autophagy,Lysosome,Ctso,-0.4859736666424057,0.0009538978412942,Reprogramming-4,Mouse
Autophagy,Lysosome,Dnase2a,0.7432579393756991,1.1389853748779475e-08,Reprogramming-4,Mouse
Autophagy,Lysosome,Doc2a,0.6929967963720794,2.6043906512604964e-07,Reprogramming-4,Mouse
Autophagy,Lysosome,Dram2,-0.5490417078177479,0.0001375366552851,Reprogramming-4,Mouse
Autophagy,Lysosome,Epdr1,-0.5528693828583067,0.0001207419217199,Reprogramming-4,Mouse
Autophagy,Lysosome,Fnbp1,0.6441977093260386,3.143762002390586e-06,Reprogramming-4,Mouse
Autophagy,Lysosome,Fuca1,-0.5620004670279267,8.792550828851083e-05,Reprogramming-4,Mouse
Autophagy,Lysosome,Galc,-0.5666490130043181,7.45467139749626e-05,Reprogramming-4,Mouse
Autophagy,Lysosome,Ggh,-0.6715526626847804,8.236991760412296e-07,Reprogramming-4,Mouse
Autophagy,Lysosome,Gla,-0.0322697372391172,0.8372402630765494,Reprogramming-4,Mouse
Autophagy,Lysosome,Hck,0.5370522099217131,0.0002047496491714,Reprogramming-4,Mouse
Autophagy,Lysosome,Hps1,-0.1900895190887266,0.2221090524596295,Reprogramming-4,Mouse
Autophagy,Lysosome,Hps4,0.223000347862953,0.1506062936622456,Reprogramming-4,Mouse
Autophagy,Lysosome,Hpse,-0.248173921889439,0.1085713490711034,Reprogramming-4,Mouse
Autophagy,Lysosome,Hyal1,0.7159283395861096,6.782489735796369e-08,Reprogramming-4,Mouse
Autophagy,Lysosome,Hyal2,0.4526608502964784,0.0023051775371336,Reprogramming-4,Mouse
Autophagy,Lysosome,Hyal3,0.3870862471655684,0.0103375114571157,Reprogramming-4,Mouse
Autophagy,Lysosome,Idua,-0.2904168778147339,0.0588626613006262,Reprogramming-4,Mouse
Autophagy,Lysosome,Ifi30,-0.2158808722875138,0.1644169304642266,Reprogramming-4,Mouse
Autophagy,Lysosome,Itm2c,-0.5625151239605146,8.63437387534109e-05,Reprogramming-4,Mouse
Autophagy,Lysosome,Kcne1,-0.3226244293728906,0.0348551849423956,Reprogramming-4,Mouse
Autophagy,Lysosome,Lamp1,-0.4572540603451488,0.0020517017086601,Reprogramming-4,Mouse
Autophagy,Lysosome,Lipa,-0.6581304464736724,1.616347108482996e-06,Reprogramming-4,Mouse
Autophagy,Lysosome,Lrba,0.7381567229373749,1.6156434861357474e-08,Reprogramming-4,Mouse
Autophagy,Lysosome,Lrp2,0.775050117644754,1.0559978079434375e-09,Reprogramming-4,Mouse
Autophagy,Lysosome,Man2b2,-0.5098655646922752,0.0004785551840413,Reprogramming-4,Mouse
Autophagy,Lysosome,Manba,0.8441298296168716,1.1557686362658648e-12,Reprogramming-4,Mouse
Autophagy,Lysosome,Naga,-0.3806383765240228,0.0118007455611203,Reprogramming-4,Mouse
Autophagy,Lysosome,Naglu,-0.5723355798257431,6.071001994875237e-05,Reprogramming-4,Mouse
Autophagy,Lysosome,Neu1,-0.5561611833931872,0.0001078109790429,Reprogramming-4,Mouse
Autophagy,Lysosome,Neu4,0.0273019078803017,0.862032582730528,Reprogramming-4,Mouse
Autophagy,Lysosome,Pcsk9,-0.8837357752445394,4.200904291184167e-15,Reprogramming-4,Mouse
Autophagy,Lysosome,Pcyox1,-0.5527928293574954,0.0001210587088359,Reprogramming-4,Mouse
Autophagy,Lysosome,Pebp4,0.1954028620561287,0.2092133629526597,Reprogramming-4,Mouse
Autophagy,Lysosome,Prcp,-0.6256131372153703,7.2607178609793266e-06,Reprogramming-4,Mouse
Autophagy,Lysosome,Rab27a,0.5575066172963212,0.0001028979736969,Reprogramming-4,Mouse
Autophagy,Lysosome,Ramp2,0.4424953821908513,0.0029664284586608,Reprogramming-4,Mouse
Autophagy,Lysosome,Ramp3,-0.4536913879881888,0.0022460230477464,Reprogramming-4,Mouse
Autophagy,Lysosome,Siae,0.1824683294158712,0.2415464130700722,Reprogramming-4,Mouse
Autophagy,Lysosome,Spaca3,0.207512745977199,0.1817970100295525,Reprogramming-4,Mouse
Autophagy,Lysosome,Src,0.6694090837341222,9.19435630632915e-07,Reprogramming-4,Mouse
Autophagy,Lysosome,Tpp1,-0.4934638662288347,0.0007725326629858,Reprogramming-4,Mouse
Autophagy,Lysosome,Unc93b1,-0.5331991050750017,0.0002319483776812,Reprogramming-4,Mouse
Autophagy,Lysosome,Vma21,-0.601557409374214,1.985665695437262e-05,Reprogramming-4,Mouse
Autophagy,Lysosome,Wdr48,0.0956918760139688,0.5415925232793211,Reprogramming-4,Mouse
Autophagy,Lysosome,Znrf1,-0.2803389199705232,0.068631126633652,Reprogramming-4,Mouse
Autophagy,Lysosome-related genes,Lamtor1,0.0352911638739517,0.8222357940391383,Reprogramming-4,Mouse
Autophagy,Lysosome-related genes,Slc38a9,-0.2803812640414497,0.0685875553445015,Reprogramming-4,Mouse
Autophagy,Lysosome-related genes,Atp6v0e,-0.5357416248823635,0.0002136589377555,Reprogramming-4,Mouse
Autophagy,Lysosome-related genes,Atp6v1d,-0.3350873238225358,0.0280559831929352,Reprogramming-4,Mouse
Autophagy,Lysosome-related genes,Atp6v1c2,0.7497695443200497,7.202769239417392e-09,Reprogramming-4,Mouse
Autophagy,Lysosome-related genes,Atp6v1b2,0.6051554239123392,1.717173444662099e-05,Reprogramming-4,Mouse
Autophagy,Lysosome-related genes,Atp6v0a1,-0.4480676402478079,0.0025858648289459,Reprogramming-4,Mouse
Autophagy,Lysosome-related genes,Atp6v1b1,0.0152528078044788,0.922664745572866,Reprogramming-4,Mouse
Autophagy,Lysosome-related genes,Atp6v1e2,0.1954028620561287,0.2092133629526597,Reprogramming-4,Mouse
Autophagy,Lysosome-related genes,Atp6v1e1,-0.6465708678511849,2.813637561718861e-06,Reprogramming-4,Mouse
Autophagy,Lysosome-related genes,Atp6v0b,-0.5574625929069771,0.000103055460566,Reprogramming-4,Mouse
Autophagy,Lysosome-related genes,Atp6ap2,-0.4221319404974782,0.0048075713244398,Reprogramming-4,Mouse
Autophagy,Lysosome-related genes,Atp6v1a,-0.549960349827482,0.0001333234382507,Reprogramming-4,Mouse
Autophagy,Lysosome-related genes,Atp6ap1,-0.4736365095187403,0.0013363076413694,Reprogramming-4,Mouse
Autophagy,Lysosome-related genes,Atp6v1g1,-0.4695380747034545,0.0014905679537153,Reprogramming-4,Mouse
Autophagy,Lysosome-related genes,Atp6v0e2,-0.4558167525792502,0.0021282349077907,Reprogramming-4,Mouse
Autophagy,Lysosome-related genes,Atp6v1h,-0.6070692614326185,1.5883293343954715e-05,Reprogramming-4,Mouse
Autophagy,Lysosome-related genes,Atp6v1c1,-0.2348750078792643,0.1294960956297496,Reprogramming-4,Mouse
Autophagy,Lysosome-related genes,Atp6v1f,-0.1514399774912176,0.3323446307407935,Reprogramming-4,Mouse
Autophagy,Lysosome-related genes,Clcn3,0.6161791280291484,1.0880300687686204e-05,Reprogramming-4,Mouse
Autophagy,Lysosome-related genes,Cln6,0.2559570086538958,0.0975819971518248,Reprogramming-4,Mouse
Autophagy,Lysosome-related genes,Cpq,-0.5000424039075837,0.0006393573523271,Reprogramming-4,Mouse
Autophagy,Lysosome-related genes,Cstb,0.0829839948793138,0.59677664182924,Reprogramming-4,Mouse
Autophagy,Lysosome-related genes,Ctse,-0.1983437623601535,0.2023046644766657,Reprogramming-4,Mouse
Autophagy,Lysosome-related genes,Ctsg,0.1209084491841935,0.4399210400309412,Reprogramming-4,Mouse
Autophagy,Lysosome-related genes,Psen2,-0.328691739725208,0.0313929496961895,Reprogramming-4,Mouse
Autophagy,Lysosome-related genes,Rab34,-0.663590798010907,1.2336891277733472e-06,Reprogramming-4,Mouse
Autophagy,Lysosome-related genes,Rilpl1,-0.447625218732092,0.0026144261492872,Reprogramming-4,Mouse
Autophagy,Lysosome-related genes,Scpep1,-0.1826635491525177,0.2410345772014313,Reprogramming-4,Mouse
Autophagy,Mitophagy,Park7,0.7603293700565912,3.323400773201058e-09,Reprogramming-4,Mouse
Autophagy,Mitophagy,Mapk14,0.2674013783334346,0.0830029036702063,Reprogramming-4,Mouse
Autophagy,Mitophagy,Bcl2l1,-0.4251781435052665,0.004480832072626,Reprogramming-4,Mouse
Autophagy,Mitophagy,Sirt3,0.4249682032136322,0.0045027122118838,Reprogramming-4,Mouse
Autophagy,Mitophagy,Mcl1,0.8532653200413578,3.67080233474962e-13,Reprogramming-4,Mouse
Autophagy,Mitophagy,Flcn,-0.1499413532213787,0.3372070696006541,Reprogramming-4,Mouse
Autophagy,Mitophagy,Fnip1,-0.4449457450437692,0.0027934101790555,Reprogramming-4,Mouse
Autophagy,Mitophagy,Rheb,-0.108016989644568,0.4905311677747279,Reprogramming-4,Mouse
Autophagy,Mitophagy,Sesn2,0.7275153845751787,3.26692636263045e-08,Reprogramming-4,Mouse
Autophagy,Mitophagy,Ulk1,0.9392349014523071,1.2026008735836171e-20,Reprogramming-4,Mouse
Autophagy,Mitophagy,Ambra1,0.7381080349284208,1.6209807296619942e-08,Reprogramming-4,Mouse
Autophagy,Mitophagy,Tfeb,0.782989206296699,5.487749247691928e-10,Reprogramming-4,Mouse
Autophagy,Mitophagy,Tfe3,0.4871864791623184,0.0009221742697403,Reprogramming-4,Mouse
Autophagy,Mitophagy,Mitf,0.8182051725214409,2.0858388570886202e-11,Reprogramming-4,Mouse
Autophagy,Mitophagy,Rb1cc1,-0.6732114861334739,7.560440731716534e-07,Reprogramming-4,Mouse
Autophagy,Mitophagy,Becn1,-0.5259991040735841,0.0002916644350032,Reprogramming-4,Mouse
Autophagy,Mitophagy,Pink1,-0.0147004922708788,0.9254571055646428,Reprogramming-4,Mouse
Autophagy,Mitophagy,Optn,-0.3690296721474564,0.0148826233468723,Reprogramming-4,Mouse
Autophagy,Mitophagy,Tax1bp1,-0.0891915631875957,0.56951265754666,Reprogramming-4,Mouse
Autophagy,Mitophagy,Calcoco2,0.9272967631196936,4.239827275470917e-19,Reprogramming-4,Mouse
Autophagy,Mitophagy,Bnip3l,-0.3487011961949026,0.0219252122592266,Reprogramming-4,Mouse
Autophagy,Mitophagy,Hdac6,0.7241961176737165,4.042400875314861e-08,Reprogramming-4,Mouse
Autophagy,Mitophagy,Tbk1,-0.5097316975991522,0.0004804764271304,Reprogramming-4,Mouse
Autophagy,Mitophagy,Smurf1,-0.5441422837658326,0.0001621149676768,Reprogramming-4,Mouse
Autophagy,Mitophagy,Tgm2,0.2317361958443718,0.1348475412885671,Reprogramming-4,Mouse
Autophagy,Mitophagy,Rab5a,0.187302282693951,0.229088507105755,Reprogramming-4,Mouse
Autophagy,Mitophagy,Rab7,-0.4086425873300527,0.0065164675430283,Reprogramming-4,Mouse
Autophagy,Mitophagy,Rab5b,-0.4743995890917912,0.0013092060287827,Reprogramming-4,Mouse
Autophagy,Mitophagy,Rab5c,0.0631637924318779,0.6873971245135846,Reprogramming-4,Mouse
Autophagy,Mitophagy,Usp8,0.2122143161151631,0.1718775244561595,Reprogramming-4,Mouse
Autophagy,Mitophagy,Mapk1,-0.2451243095973826,0.113125405957431,Reprogramming-4,Mouse
Autophagy,Mitophagy,Sirt2,-0.5500369033282931,0.0001329776742806,Reprogramming-4,Mouse
Autophagy,Mitophagy,Sirt5,-0.2945595757892263,0.0551845472618037,Reprogramming-4,Mouse
Autophagy,Mitophagy,Sox2,0.8921040062424744,9.86077963306194e-16,Reprogramming-4,Mouse
Autophagy,Mitophagy,Tfec,-0.5382275718774059,0.0001970466934244,Reprogramming-4,Mouse
Autophagy,Mitophagy,Bnip3,-0.0956991021326134,0.5415618557820137,Reprogramming-4,Mouse
Autophagy,Mitophagy,Atp13a2,-0.408336373326808,0.0065606930926931,Reprogramming-4,Mouse
Autophagy,Mitophagy,Spata18,-0.3242784339531087,0.0338816215306488,Reprogramming-4,Mouse
Autophagy,Mitophagy,Vcp,-0.2094503782193751,0.1776605568267053,Reprogramming-4,Mouse
Autophagy,Mitophagy,Mul1,-0.0213608461678714,0.8918526546350458,Reprogramming-4,Mouse
Autophagy,Mitophagy,Fbxo7,-0.100277099933657,0.522302437157639,Reprogramming-4,Mouse
Autophagy,Mitophagy,Tbc1d17,0.2989865745717808,0.0514602673708954,Reprogramming-4,Mouse
Autophagy,Mitophagy,Tbc1d15,0.5507258848355937,0.0001299021867785,Reprogramming-4,Mouse
Autophagy,Mitophagy,Rnf185,-0.1165232267566701,0.4568046930319326,Reprogramming-4,Mouse
Autophagy,Mitophagy,Bcl2l13,-0.5080855848837692,0.000504673710877,Reprogramming-4,Mouse
Autophagy,Mitophagy,Bag4,0.8925372659574906,9.118604667153004e-16,Reprogramming-4,Mouse
Autophagy,Mitophagy,Tomm7,0.7503858540907096,6.8920791679629104e-09,Reprogramming-4,Mouse
Autophagy,Mitophagy,Ube2d2a,-0.1039635791069233,0.5070440218529116,Reprogramming-4,Mouse
Autophagy,Mitophagy,Ube2n,0.1005147465650729,0.5213120082419697,Reprogramming-4,Mouse
Autophagy,Mitophagy,Nipsnap1,0.8589302791013848,1.7326335309301877e-13,Reprogramming-4,Mouse
Autophagy,Mitophagy,Nipsnap2,-0.2782269353908416,0.0708322516090263,Reprogramming-4,Mouse
Autophagy,Mitophagy,Fundc1,-0.4752393516945054,0.0012799461334048,Reprogramming-4,Mouse
Autophagy,Mitophagy,Phb2,0.8418140764799186,1.5279217642306586e-12,Reprogramming-4,Mouse
Autophagy,Mitophagy,Lrpprc,0.8067207915481633,6.515850870883735e-11,Reprogramming-4,Mouse
Autophagy,Mitophagy,Usp30,-0.0591758561270383,0.7062195376198719,Reprogramming-4,Mouse
Autophagy,Mitophagy,Usp35,-0.3660842086886658,0.0157651445350969,Reprogramming-4,Mouse
Autophagy,Mitophagy,Usp15,-0.2587988800964318,0.0937901113226925,Reprogramming-4,Mouse
Autophagy,Mitophagy,Siah3,0.1189902106411428,0.4472637019839997,Reprogramming-4,Mouse
Autophagy,Mitophagy,Zfp746,0.1417709240090162,0.364484998756635,Reprogramming-4,Mouse
Autophagy,Mitophagy,Mfn1,0.8630641681451882,9.811418184787961e-14,Reprogramming-4,Mouse
Autophagy,Mitophagy,Mfn2,-0.55960609092969,9.563653653429916e-05,Reprogramming-4,Mouse
