,Hallmark,Subprocess,Gene Symbol,Spearman,p-value,Experiment,Species
957,Proteostasis,Ubiquitin Proteasome System,CUL5,0.20073256854741814,0.08208963360755471,Ageing-Skin,Mouse
958,Proteostasis,Ubiquitin Proteasome System,VPS11,0.2272980933319012,0.04831050640979275,Ageing-Skin,Mouse
959,Proteostasis,Ubiquitin Proteasome System,VPS11,0.2272980933319012,0.04831050640979275,Ageing-Skin,Mouse
960,Proteostasis,Ubiquitin Proteasome System,NEDD4,0.23048650603236684,0.04516752026548744,Ageing-Skin,Mouse
961,Proteostasis,Ubiquitin Proteasome System,NEDD4,0.23048650603236684,0.04516752026548744,Ageing-Skin,Mouse
962,Proteostasis,Ubiquitin Proteasome System,USP28,0.2834251513866497,0.00040272287944478143,Ageing-Skin,Mouse
963,Proteostasis,Ubiquitin Proteasome System,USP28,0.2834251513866497,0.00040272287944478143,Ageing-Skin,Mouse
964,Proteostasis,Ubiquitin Proteasome System,TRAIP,-0.34357895479155515,0.002376084662426404,Ageing-Skin,Mouse
965,Proteostasis,Ubiquitin Proteasome System,USP4,0.23753674618468956,0.0032121683127878226,Ageing-Skin,Mouse
966,Proteostasis,Ubiquitin Proteasome System,USP4,0.23753674618468956,0.0032121683127878226,Ageing-Skin,Mouse
967,Proteostasis,Ubiquitin Proteasome System,FBXW8,0.341998491599514,1.6149346873252592e-05,Ageing-Skin,Mouse
968,Proteostasis,Ubiquitin Proteasome System,FBXW8,0.341998491599514,1.6149346873252592e-05,Ageing-Skin,Mouse
969,Proteostasis,Ubiquitin Proteasome System,TRIM33,-0.2908601999683389,0.010803125155930635,Ageing-Skin,Mouse
970,Proteostasis,Ubiquitin Proteasome System,GGA1,0.2960413706065956,0.009416833750126004,Ageing-Skin,Mouse
971,Proteostasis,Ubiquitin Proteasome System,KCTD17,0.24840758431429438,0.030486256625480934,Ageing-Skin,Mouse
972,Proteostasis,Ubiquitin Proteasome System,RHBDD3,0.23173713342780813,0.04398173041681501,Ageing-Skin,Mouse
973,Proteostasis,Ubiquitin Proteasome System,TRIM59,-0.3763151576040945,0.0008071554701627003,Ageing-Skin,Mouse
974,Proteostasis,Ubiquitin Proteasome System,FBXO15,-0.24759673798098628,0.031050647603404844,Ageing-Skin,Mouse
975,Proteostasis,Ubiquitin Proteasome System,COPS8,0.23117366394194994,0.0445127614811463,Ageing-Skin,Mouse
976,Proteostasis,Ubiquitin Proteasome System,ZSWIM2,-0.23063768077247515,0.045022795094030704,Ageing-Skin,Mouse
977,Proteostasis,Ubiquitin Proteasome System,ZYG11B,0.281377420816092,0.013804676485635261,Ageing-Skin,Mouse
978,Proteostasis,Ubiquitin Proteasome System,ZYG11A,0.20213437068296775,0.07993104143111296,Ageing-Skin,Mouse
979,Proteostasis,Ubiquitin Proteasome System,RSF1,-0.23129735236567492,0.044395742050255135,Ageing-Skin,Mouse
980,Proteostasis,Ubiquitin Proteasome System,PIM3,0.2691597531837043,0.01871497670542652,Ageing-Skin,Mouse
981,Proteostasis,Ubiquitin Proteasome System,UBA6,-0.23952950412248056,0.03715978739347284,Ageing-Skin,Mouse
982,Proteostasis,Ubiquitin Proteasome System,EEA1,0.2293045944278839,0.04631230124611686,Ageing-Skin,Mouse
983,Proteostasis,Ubiquitin Proteasome System,TRIM17,-0.2287548681002174,0.046852852882689124,Ageing-Skin,Mouse
984,Proteostasis,Ubiquitin Proteasome System,TRIM17,-0.2287548681002174,0.046852852882689124,Ageing-Skin,Mouse
985,Proteostasis,Ubiquitin Proteasome System,ANAPC10,-0.22944202600980054,0.0044630163835928495,Ageing-Skin,Mouse
986,Proteostasis,Ubiquitin Proteasome System,ANAPC11,-0.22944202600980054,0.0044630163835928495,Ageing-Skin,Mouse
987,Proteostasis,Ubiquitin Proteasome System,SIK2,0.2570245445004666,0.025003343559750785,Ageing-Skin,Mouse
988,Proteostasis,Ubiquitin Proteasome System,SIK2,0.2570245445004666,0.025003343559750785,Ageing-Skin,Mouse
989,Proteostasis,Ubiquitin Proteasome System,TBCEL,-0.20600994129301647,0.07419767484593193,Ageing-Skin,Mouse
990,Proteostasis,Ubiquitin Proteasome System,N4BP2,-0.31878629741379655,0.00500546631391351,Ageing-Skin,Mouse
991,Proteostasis,Ubiquitin Proteasome System,CCDC50,0.21677083415708798,0.05998882868931454,Ageing-Skin,Mouse
992,Proteostasis,Ubiquitin Proteasome System,CCDC50,0.21677083415708798,0.05998882868931454,Ageing-Skin,Mouse
993,Proteostasis,Ubiquitin Proteasome System,TXNIP,0.3000543727985609,0.008452499432907287,Ageing-Skin,Mouse
994,Proteostasis,Ubiquitin Proteasome System,DCUN1D2,0.24853127273801934,0.002019183494926091,Ageing-Skin,Mouse
995,Proteostasis,Ubiquitin Proteasome System,DCUN1D2,0.24853127273801934,0.002019183494926091,Ageing-Skin,Mouse
996,Proteostasis,Ubiquitin Proteasome System,CUL7,0.27181218271469515,0.01753763052006867,Ageing-Skin,Mouse
997,Proteostasis,Ubiquitin Proteasome System,RANBP9,0.25867372348346607,0.024055538971902168,Ageing-Skin,Mouse
998,Proteostasis,Ubiquitin Proteasome System,NFE2L1,0.32747197339092704,0.0038819803790489903,Ageing-Skin,Mouse
999,Proteostasis,Ubiquitin Proteasome System,SMURF1,0.34179234422663907,0.0025122499570446027,Ageing-Skin,Mouse
1000,Proteostasis,Ubiquitin Proteasome System,SMURF1,0.34179234422663907,0.0025122499570446027,Ageing-Skin,Mouse
1001,Proteostasis,Ubiquitin Proteasome System,CNOT4,-0.23598376930903175,0.04014579843490296,Ageing-Skin,Mouse
1002,Proteostasis,Ubiquitin Proteasome System,CNOT4,-0.23598376930903175,0.04014579843490296,Ageing-Skin,Mouse
1003,Proteostasis,Ubiquitin Proteasome System,UBE3C,0.21439326778993043,0.0011242426759344607,Ageing-Skin,Mouse
1004,Proteostasis,Ubiquitin Proteasome System,UBE3C,0.21439326778993043,0.0011242426759344607,Ageing-Skin,Mouse
1005,Proteostasis,Ubiquitin Proteasome System,UBE3C,0.21439326778993043,0.0011242426759344607,Ageing-Skin,Mouse
1006,Proteostasis,Ubiquitin Proteasome System,ZUP1,-0.32663364074123563,4.008462031700443e-05,Ageing-Skin,Mouse
1007,Proteostasis,Ubiquitin Proteasome System,ZUP1,-0.32663364074123563,4.008462031700443e-05,Ageing-Skin,Mouse
1008,Proteostasis,Ubiquitin Proteasome System,STUB1,0.21560266571079667,0.06141529665379519,Ageing-Skin,Mouse
1009,Proteostasis,Ubiquitin Proteasome System,STUB1,0.21560266571079667,0.06141529665379519,Ageing-Skin,Mouse
1010,Proteostasis,Ubiquitin Proteasome System,STUB1,0.21560266571079667,0.06141529665379519,Ageing-Skin,Mouse
1011,Proteostasis,Ubiquitin Proteasome System,STUB1,0.21560266571079667,0.06141529665379519,Ageing-Skin,Mouse
1012,Proteostasis,Ubiquitin Proteasome System,ZER1,0.25780790451739133,0.024549259633516694,Ageing-Skin,Mouse
1013,Proteostasis,Ubiquitin Proteasome System,SLX4,0.21595998782377993,0.060976074339296624,Ageing-Skin,Mouse
1014,Proteostasis,Ubiquitin Proteasome System,NEURL2,0.23827887672703932,0.03819111723920493,Ageing-Skin,Mouse
1015,Proteostasis,Ubiquitin Proteasome System,SPSB1,0.2817759724036502,0.013665336778604925,Ageing-Skin,Mouse
1016,Proteostasis,Ubiquitin Proteasome System,DTX4,0.24241556734272968,0.034868178119601925,Ageing-Skin,Mouse
1017,Proteostasis,Ubiquitin Proteasome System,CUL9,0.2612436940653069,6.536189505047152e-05,Ageing-Skin,Mouse
1018,Proteostasis,Ubiquitin Proteasome System,CUL9,0.2612436940653069,6.536189505047152e-05,Ageing-Skin,Mouse
1019,Proteostasis,Ubiquitin Proteasome System,CUL9,0.2612436940653069,6.536189505047152e-05,Ageing-Skin,Mouse
1020,Proteostasis,Ubiquitin Proteasome System,FBXL4,0.3441011948028383,0.0023375523799724924,Ageing-Skin,Mouse
1021,Proteostasis,Ubiquitin Proteasome System,COP1,0.221814573213428,0.054135629063610934,Ageing-Skin,Mouse
1022,Proteostasis,Ubiquitin Proteasome System,FBXW4,0.26052904983934044,0.023025905271142885,Ageing-Skin,Mouse
1023,Proteostasis,Ubiquitin Proteasome System,WWP1,0.28523924826794905,0.012504893594741752,Ageing-Skin,Mouse
1024,Proteostasis,Ubiquitin Proteasome System,UBLCP1,-0.21360990777300568,0.008232306629082944,Ageing-Skin,Mouse
1025,Proteostasis,Ubiquitin Proteasome System,UBLCP1,-0.21360990777300568,0.008232306629082944,Ageing-Skin,Mouse
1026,Proteostasis,Ubiquitin Proteasome System,VPS41,0.21403594567694717,0.06337150395573267,Ageing-Skin,Mouse
1027,Proteostasis,Ubiquitin Proteasome System,VPS41,0.21403594567694717,0.06337150395573267,Ageing-Skin,Mouse
1028,Proteostasis,Ubiquitin Proteasome System,MUL1,0.27194961429661174,0.0174784014758832,Ageing-Skin,Mouse
1029,Proteostasis,Ubiquitin Proteasome System,MUL1,0.27194961429661174,0.0174784014758832,Ageing-Skin,Mouse
1030,Proteostasis,Ubiquitin Proteasome System,ZNF451,-0.23634109142201495,0.003374371028229668,Ageing-Skin,Mouse
1031,Proteostasis,Ubiquitin Proteasome System,ZNF451,-0.23634109142201495,0.003374371028229668,Ageing-Skin,Mouse
1032,Proteostasis,Ubiquitin Proteasome System,ZFAND4,-0.24267668734837125,0.03466680439749576,Ageing-Skin,Mouse
1033,Proteostasis,Ubiquitin Proteasome System,DMRT3,-0.23030784497587525,0.04533905418219418,Ageing-Skin,Mouse
1034,Proteostasis,Ubiquitin Proteasome System,DCST1,0.29808910117715326,0.008913376647387108,Ageing-Skin,Mouse
1035,Proteostasis,Ubiquitin Proteasome System,ZC3H12A,0.21042149507254002,0.06807717669859524,Ageing-Skin,Mouse
1036,Proteostasis,Ubiquitin Proteasome System,UEV3,0.3407890936786477,0.0025917398017706364,Ageing-Skin,Mouse
1037,Proteostasis,Ubiquitin Proteasome System,TRIM56,0.21550646360345505,0.06153398621531021,Ageing-Skin,Mouse
1038,Proteostasis,Ubiquitin Proteasome System,FBXL7,0.23344128504357423,0.04240747764308304,Ageing-Skin,Mouse
1039,Proteostasis,Ubiquitin Proteasome System,RNF182,-0.263923609912681,0.021238951177555535,Ageing-Skin,Mouse
1040,Proteostasis,Ubiquitin Proteasome System,UBR3,0.40330672029251907,0.00030338422025923936,Ageing-Skin,Mouse
1041,Proteostasis,Ubiquitin Proteasome System,ZFAND3,0.20125480855870134,0.08128010299313027,Ageing-Skin,Mouse
1042,Proteostasis,Ubiquitin Proteasome System,RNF216,0.21769162575592935,0.00705755579061549,Ageing-Skin,Mouse
1043,Proteostasis,Ubiquitin Proteasome System,RNF216,0.21769162575592935,0.00705755579061549,Ageing-Skin,Mouse
1044,Proteostasis,Ubiquitin Proteasome System,RNF216,0.21769162575592935,0.00705755579061549,Ageing-Skin,Mouse
1045,Proteostasis,Ubiquitin Proteasome System,IQUB,-0.21253794143405602,0.06528878025744689,Ageing-Skin,Mouse
1046,Proteostasis,Ubiquitin Proteasome System,HECTD3,0.29553287375350407,0.009545638990360534,Ageing-Skin,Mouse
1047,Proteostasis,Ubiquitin Proteasome System,KHNYN,0.29084645681014726,0.010807026750530321,Ageing-Skin,Mouse
1048,Proteostasis,Ubiquitin Proteasome System,RNF152,0.2138847709368389,0.06356289887675975,Ageing-Skin,Mouse
1049,Proteostasis,Ubiquitin Proteasome System,RNF152,0.2138847709368389,0.06356289887675975,Ageing-Skin,Mouse
1050,Proteostasis,Ubiquitin Proteasome System,RNF150,0.20110363381859309,0.08151378536442724,Ageing-Skin,Mouse
1051,Proteostasis,Ubiquitin Proteasome System,ASB8,0.32312913540236177,0.004412074396279151,Ageing-Skin,Mouse
1052,Proteostasis,Ubiquitin Proteasome System,DCAF5,0.3105404024987992,0.00632935251821475,Ageing-Skin,Mouse
1053,Proteostasis,Ubiquitin Proteasome System,DTX3L,0.21259291406682268,0.06521760270223342,Ageing-Skin,Mouse
1054,Proteostasis,Ubiquitin Proteasome System,TOR1AIP2,0.2551417318282089,0.026123956375826946,Ageing-Skin,Mouse
1055,Proteostasis,Ubiquitin Proteasome System,PRKAA1,0.27373622486152777,0.01672391893190344,Ageing-Skin,Mouse
1056,Proteostasis,Ubiquitin Proteasome System,PRKAA1,0.27373622486152777,0.01672391893190344,Ageing-Skin,Mouse
1057,Proteostasis,Ubiquitin Proteasome System,ECPAS,0.2510462706870935,0.028708986500774223,Ageing-Skin,Mouse
1058,Proteostasis,Ubiquitin Proteasome System,PCMTD1,0.26011675509359056,0.023251413053787563,Ageing-Skin,Mouse
1059,Proteostasis,Ubiquitin Proteasome System,FBXO31,0.27729570283316834,0.015303914222113428,Ageing-Skin,Mouse
1060,Proteostasis,Ubiquitin Proteasome System,MAPK14,0.20878605924773222,0.07029689569299204,Ageing-Skin,Mouse
1061,Proteostasis,Ubiquitin Proteasome System,MAPK14,0.20878605924773222,0.07029689569299204,Ageing-Skin,Mouse
1062,Proteostasis,Ubiquitin Proteasome System,KBTBD13,0.2232850911399359,0.05251987343059278,Ageing-Skin,Mouse
1063,Proteostasis,Ubiquitin Proteasome System,KCMF1,0.27284291957906975,0.0006718284255638656,Ageing-Skin,Mouse
1064,Proteostasis,Ubiquitin Proteasome System,KCMF1,0.27284291957906975,0.0006718284255638656,Ageing-Skin,Mouse
1065,Proteostasis,Ubiquitin Proteasome System,FBXO6,0.32282678592214525,0.004451266078934631,Ageing-Skin,Mouse
1066,Proteostasis,Ubiquitin Proteasome System,SOCS6,0.25412473812202585,0.026746740885491397,Ageing-Skin,Mouse
1067,Proteostasis,Ubiquitin Proteasome System,NSD2,-0.20845622345113235,0.07075154190279213,Ageing-Skin,Mouse
1068,Proteostasis,Ubiquitin Proteasome System,USP47,0.39525322959220505,4.666817409422141e-07,Ageing-Skin,Mouse
1069,Proteostasis,Ubiquitin Proteasome System,USP47,0.39525322959220505,4.666817409422141e-07,Ageing-Skin,Mouse
1070,Proteostasis,Ubiquitin Proteasome System,NACA,0.214654387795572,0.0625933765361283,Ageing-Skin,Mouse
1071,Proteostasis,Ubiquitin Proteasome System,NACA,0.214654387795572,0.0625933765361283,Ageing-Skin,Mouse
1072,Proteostasis,Ubiquitin Proteasome System,PARP10,0.28603635144306544,0.01225024366257588,Ageing-Skin,Mouse
1073,Proteostasis,Ubiquitin Proteasome System,RNF217,0.22191077532076964,0.054028697815628156,Ageing-Skin,Mouse
1074,Proteostasis,Ubiquitin Proteasome System,DZIP3,-0.2878504483243649,0.00032317422263226036,Ageing-Skin,Mouse
1075,Proteostasis,Ubiquitin Proteasome System,DZIP3,-0.2878504483243649,0.00032317422263226036,Ageing-Skin,Mouse
1076,Proteostasis,Ubiquitin Proteasome System,USP51,-0.2386499419982142,0.003067510345213478,Ageing-Skin,Mouse
1077,Proteostasis,Ubiquitin Proteasome System,USP51,-0.2386499419982142,0.003067510345213478,Ageing-Skin,Mouse
1078,Proteostasis,Ubiquitin Proteasome System,DDRGK1,0.2523518707153014,0.02786243871558367,Ageing-Skin,Mouse
1079,Proteostasis,Ubiquitin Proteasome System,DDRGK1,0.2523518707153014,0.02786243871558367,Ageing-Skin,Mouse
1080,Proteostasis,Ubiquitin Proteasome System,DDRGK1,0.2523518707153014,0.02786243871558367,Ageing-Skin,Mouse
1081,Proteostasis,Ubiquitin Proteasome System,UBE2U,-0.28375498718324954,0.012991320921885954,Ageing-Skin,Mouse
1082,Proteostasis,Ubiquitin Proteasome System,RNF213,0.2247556090664437,0.05094382335027199,Ageing-Skin,Mouse
1083,Proteostasis,Ubiquitin Proteasome System,RBM44,-0.24695080954597817,0.031506509615045884,Ageing-Skin,Mouse
1084,Proteostasis,Ubiquitin Proteasome System,TRIM22,-0.34684982644117074,0.0021438382597074577,Ageing-Skin,Mouse
1085,Proteostasis,Ubiquitin Proteasome System,KLHL21,0.2127578319651226,0.06500444608452464,Ageing-Skin,Mouse
1086,Proteostasis,Ubiquitin Proteasome System,ARRDC3,0.2030139328072341,0.0785998649635794,Ageing-Skin,Mouse
1087,Proteostasis,Ubiquitin Proteasome System,RC3H2,-0.40907884673301725,0.00024341292645955364,Ageing-Skin,Mouse
1088,Proteostasis,Ubiquitin Proteasome System,USP49,0.24917720117302747,0.0019636034871735853,Ageing-Skin,Mouse
1089,Proteostasis,Ubiquitin Proteasome System,USP49,0.24917720117302747,0.0019636034871735853,Ageing-Skin,Mouse
1090,Genomic Instability,Cell Cycle and Mitotic Regulation,Ccp110,-0.20761789080144094,0.07191773760812865,Ageing-Skin,Mouse
1091,Genomic Instability,Cell Cycle and Mitotic Regulation,Cdkn2a,0.23827887672703932,0.03819111723920493,Ageing-Skin,Mouse
1092,Genomic Instability,Chromatin and Nuclear Organization,TNPO2,0.22430208484611885,0.05142570239190289,Ageing-Skin,Mouse
1093,Genomic Instability,Chromatin and Nuclear Organization,SUV39H1,-0.25111498647805186,0.02866389668880244,Ageing-Skin,Mouse
1094,Genomic Instability,Nucleotide Excision Repair,DDB2,0.23396352505485737,0.04193449685447043,Ageing-Skin,Mouse
1095,Genomic Instability,Nucleotide Excision Repair,DDB1,0.24862747484536096,0.030334697712862853,Ageing-Skin,Mouse
1096,Genomic Instability,Nucleotide Excision Repair,Xpc,0.2285349775691508,0.004627434901473855,Ageing-Skin,Mouse
1097,Genomic Instability,Nucleotide Excision Repair,XPC,0.2285349775691508,0.004627434901473855,Ageing-Skin,Mouse
1098,Genomic Instability,Auxiliary Processes,Pdk1,0.2717572100819285,0.01756137034846622,Ageing-Skin,Mouse
1099,Genomic Instability,Base Excision Repair,Ogg1,0.21840626998189575,0.006867955202398255,Ageing-Skin,Mouse
1100,Genomic Instability,Base Excision Repair,OGG1,0.21840626998189575,0.006867955202398255,Ageing-Skin,Mouse
1101,Genomic Instability,Base Excision Repair,NEIL2,0.22816391229797592,0.04743973452084601,Ageing-Skin,Mouse
1102,Genomic Instability,Interstrand Crosslink Repair,FANCL,-0.2661362583815386,0.020139016422754025,Ageing-Skin,Mouse
1103,Genomic Instability,Interstrand Crosslink Repair,DCLRE1A,0.21678457731527964,0.05997220828605256,Ageing-Skin,Mouse
1104,Genomic Instability,Mitochondrial DNA Repair,Polg,0.21354119198204735,0.00825348446512531,Ageing-Skin,Mouse
1105,Genomic Instability,Mitochondrial DNA Repair,POLG,0.21354119198204735,0.00825348446512531,Ageing-Skin,Mouse
1106,Genomic Instability,Mismatch Repair,MLH3,0.2956428190190374,0.009517659564697014,Ageing-Skin,Mouse
1107,Genomic Instability,Mismatch Repair,PMS1,-0.2715098332344785,0.017668541338727126,Ageing-Skin,Mouse
1108,Genomic Instability,Translesion Synthesis,POLK,0.22427459852973555,0.0514550268820223,Ageing-Skin,Mouse
1109,Genomic Instability,Translesion Synthesis,POLN,0.25395982022372593,0.02684890698302189,Ageing-Skin,Mouse
1110,Genomic Instability,Other,RRM2B,0.25114247279443513,0.028645877497484835,Ageing-Skin,Mouse
1111,Genomic Instability,Other,RAD18,-0.22923587863692557,0.046379587634371125,Ageing-Skin,Mouse
1112,Genomic Instability,DNA Replication/Repair,POLDIP2,0.2480365190431195,0.030743456854385762,Ageing-Skin,Mouse
1113,Genomic Instability,DNA Replication/Repair,RFC2,-0.21076507402733158,0.06761810296515285,Ageing-Skin,Mouse
1114,Genomic Instability,Homologous Recombination,XRCC3,0.2627966709409647,0.02181859675309409,Ageing-Skin,Mouse
1115,Genomic Instability,Direct Reversal Repair,ALKBH3,0.329712108176168,0.003631351901874323,Ageing-Skin,Mouse
1116,Genomic Instability,Direct Reversal Repair,MGMT,0.26423970255108925,0.021078746570106603,Ageing-Skin,Mouse
1117,Genomic Instability,Single-Strand Break Repair,TDP1,-0.22571763013986007,0.04993391314947928,Ageing-Skin,Mouse
